Protein,Spearman_Correlation,Average_Abundance_Control
Pp_3170,-0.39999999999999997,
Pp_3157,0.20482342821284302,
Pp_3156,,
Pp_3155,-0.41995987272538093,
Pp_3154,-0.6153846153846154,
Pp_3151,0.0,
Pp_3148,-0.05831725947940501,
Pp_3147,0.19257718273502863,
Pp_3146,-0.7999999999999999,
Pp_3145,-0.2347725986779045,
Pp_3141,0.4010989010989011,
Pp_3140,0.3914119394629944,
Pp_3139,0.36749556141671685,
Pp_3138,-0.5,
Pp_3135,0.5270246008530743,
Pp_3134,-0.07878787878787878,
Pp_3133,0.2758124094508813,
Pp_3131,,
Pp_3130,0.37649967738349843,
Gale,0.1458146307285949,
Pp_3128,0.6563064618144774,
Pp_3127,0.2218267437371141,
Pp_3126,0.5262605949699556,
Pp_3125,0.09844644159565705,
Pp_3123,,
Pp_3122,,
Pp_3120,0.0766058335757484,
Pp_3108,0.24965266007114162,
Pp_3107,-0.05791941016829031,
Pp_3106,0.5548246013281071,
Pp_3100,-0.3294047773999401,
Pp_3099,0.30828962850296315,
Pp_3095,0.20504762111425842,
Pp_3093,,
Pp_3092,0.039643386327446184,
Pp_3091,0.34962875426886814,
Pp_3090,,
Pp_3089,-0.12299787625265902,
Pp_3088,,
Pp_3087,1.0,
Pp_3081,,
Ppic-2,0.06738994391898945,
Eco,,
Pp_3071,0.19320892281673652,
Pp_3067,0.014785391182409919,
Pp_3033,,
Pp_3024,,
Pp_3019,-0.10591690959480127,
Pp_3014,,
Pp_2969,,
Pp_2950,-0.1285467452547453,
Pp_2947,0.2764196111761844,
Pp_2944,,
Pp_2942,0.46359076384559195,
Pp_2936,0.19674765236118757,
Pp_2933,0.2052682199831288,
Pp_2932,0.42747600507381245,
Pp_2930,,
Nspc,0.024778077917069798,
Pp_2928,-0.4139016296108579,
Mqo3,0.33716013011048535,
Pp_2918,,
Hemb-1,-0.31293721084220383,
Pp_2912,,
Pp_2910,,
Csid,,
Pp_2908,,
Pp_2907,-0.3560184759732032,
Cyss,0.491805108402689,
Glns,0.13753587500616699,
Ppib,-0.25871896016386303,
Lpxh,,
Pvdq,,
Pp_2893,0.45503086769139983,
Pp_2892,-0.49999999999999994,
Pp_2891,,
Xtha,0.17671839888075402,
Pp_2884,,
Ampc,0.29358440514324474,
Pp_2875,,
Pp_2867,0.4241162821386808,
Pp_2861,,
Ureg,0.09237310090021271,
Uree,0.06816454097552956,
Urec,-0.09721356367737836,
Ureb,0.10918553604177737,
Urea,-0.04883659396296953,
Pp_2827,0.17305479292705933,
Mext,0.021524211448980562,
Nfxb,,
Pp_2794,0.815516757929809,
Pp_2793,0.8636226033538625,
Pp_2792,0.7886137268843402,
Pp_2791,0.665155695876137,
Pp_2745,,
Pp_2742,,
Pp_2739,0.0,
Pp_2710,,
Pp_2688,0.4077271248893113,
Pp_2687,0.12186872494170266,
Pp_2685,0.013076611481850044,
Pp_2680,-0.023237911696203255,
Pp_2679,0.002482033059367614,
Pp_2678,0.36813528513479193,
Pp_2677,0.26147980341197796,
Pp_2676,,
Qedh,-0.048799614562026826,
Pp_2673,0.020772730355388947,
Pp_2672,,
Pp_2669,-0.1626031949336188,
Pp_2668,-0.3263465770254159,
Pp_2666,0.3979754353414917,
Agmr,-0.267069694958631,
Pp_2664,-0.18039498961551834,
Pp_2663,-0.08396662126580685,
Pp_2662,-0.17924019680092038,
Pp_2656,-0.11226107267335697,
Pp_2652,,
Pp_2648,0.15360384668380989,
Dapa,-0.00993354185711359,
Pp_2628,0.07434631354505666,
Pp_2601,,
Pp_2575,,
Pp_2569,,
Pp_2554,,
Pp_2550,0.2388848624353584,
Pp_2545,0.03343887449452588,
Pp_2543,,
Pp_2536,0.2939920849941109,
Pp_2533,0.09776046738072054,
Mety,-0.10611979674599485,
Pp_2507,,
Pp_2492,,
Pp_2488,-0.16045018267076477,
Pp_2487,0.09490465829402035,
Pp_2486,-0.14110316561729555,
Pp_2476,0.1594115998322291,
Pp_2475,0.17861178188415325,
Pp_2474,0.1766711391265989,
Pp_2472,,
Phet,0.28667938802231063,
Phes,0.18542434825345935,
Rplt,-0.061888825503505454,
Infc,-0.32159175369072773,
Thrs,-0.08800448894309905,
Cspa-2,0.09527543795443334,
Pp_2462,0.3392544180659677,
Pp_2460,,
Rbsk,0.1597802206153335,
Rbsr,0.2882547709685452,
Rbsa,,
Rbsb,0.3111071267680961,
Ansb,0.7010568441499382,
Pp_2449,0.038001991363244086,
Pp_2448,0.3278249354004256,
Pp_2447,0.19338008440710575,
Pp_2442,-0.14603610518598467,
Ahpc,0.18896120047259768,
Pp_2436,0.059966503290292676,
Pp_2432,-0.5,
Pp_2424,-0.013078369097114611,
Pp_2422,-0.1315262863685224,
Pp_2418,,
Aroe,0.24802646118654287,
Pp_2396,0.4377884954192439,
Pp_2387,-0.12675580754438825,
Pp_2381,0.5554260916232351,
Pp_2380,0.6411208943192618,
Pp_2379,0.4606680841182149,
Nfua,-0.109834161349272,
Cti,0.3348201009964857,
Meth,0.31183215843190576,
Cysi,0.030441657076799737,
Pp_2370,-0.15537237808737478,
Pp_2368,0.49999999999999994,
Pp_2364,0.24661403796845563,
Csuc,-0.14464366791186253,
Pp_2356,0.27448298675315436,
Pp_2355,-0.24249510242722053,
Pp_2354,0.4062141974968143,
Pp_2345,0.24927797049883405,
Pp_2343,,
Pp_2341,,
Acnb,0.38733870797882824,
Prpd,-0.3150903077726383,
Pp_2337,0.024787105809283474,
Pp_2336,-0.04415203222278618,
Pp_2335,-0.0735867203713103,
Prpb,0.012147626173200485,
Pp_2333,,
Pp_2331,0.5413570133056406,
Pp_2330,0.22770204908701444,
Cysh,0.49270379414937016,
Cysb,0.6799424219985277,
Pp_2325,-0.022490454578482352,
Arof-1,0.11464036436793605,
Pp_2323,,
Opri,0.29282251442040885,
Pp_2320,-0.04339264232578992,
Pp_2317,,
Greb,0.28538737604652065,
Pp_2310,-0.04202480570594907,
Pp_2308,0.3106304043189257,
Pp_2307,0.4632633131985922,
Pp_2305,0.35842887880461205,
Pp_2304,0.452953592308534,
Hupb,0.5093643245377728,
Lon-2,0.01006976173502141,
Clpx,0.3964815084319557,
Clpp,0.35906730688501143,
Tig,-0.7195925349774087,
Pp_2296,0.20703559721920392,
Pp_2292,0.17893896030561346,
Pp_2277,-0.008872884777553046,
Fold2,-0.15485062121826487,
Pp_2264,,
Pp_2258,0.46955624355005166,
Aer-1,0.3342482454725927,
Pp_2254,,
Pp_2249,-0.16438444587805834,
Pp_2247,,
Pp_2240,,
Pp_2238,0.007021663359898679,
Pp_2233,-0.19322396912972126,
Pp_2232,0.43214285714285705,
Pp_2220,0.002246681897876664,
Fadb1x,0.13942747017721954,
Pp_2216,-0.9999999999999999,
Fadax,0.16958286350795265,
Fadb2x,0.299332034984271,
Faddx,,
Phnw,0.8632516882740084,
Phnx,0.7658023415502849,
Pp_2206,0.09999999999999999,
Pp_2201,,
Pp_2198,,
Pp_2189,0.38630420611021876,
Pp_2187,-0.04437204624874437,
Pp_2182,-0.48201076892461275,
Dusa,-0.4510402519370062,
Tal,0.3964713131425961,
Pp_2166,0.4528131746448102,
Pp_2165,-0.06546292073591235,
Pp_2164,0.09999999999999999,
Vacj,0.2167692130108467,
Pp_2161,0.028793886517031228,
Quef,0.11908176662354601,
Lole,0.27409884816367097,
Lold,-0.14959674741508105,
Lolc,0.21573972477687695,
Pp_2152,0.16466538196464,
Stha,-0.3187044796002898,
Gap-2,0.0007745970565401086,
Mfd,0.32922806934757887,
Pp_2147,0.09131771396191457,
Nagz,0.016712779193730605,
Pp_2144,0.19817790194556378,
Pp_2140,0.34447926894364694,
Topa,-0.07078715603364692,
Fada,0.015264576389343934,
Fadb,0.23477312060544567,
Pp_2132,-0.06989634889546326,
Pp_2131,0.2881501050329204,
Pp_2130,0.48625137861444256,
Pp_2129,0.495888268611136,
Chev-2,-0.013245103898631573,
Pp_2125,-0.0746533238806892,
Moea,0.11111616171894534,
Moab-1,0.19132547296540678,
Pp_2119,0.5878787878787878,
Pdxb,0.4083532763528121,
Acna,0.03950444988354553,
Aer-2,-0.022802625836775815,
Pp_2105,0.5923524967278011,
Pp_2102,,
Pp_2099,0.06107419772514463,
Dacb,0.46414543139947284,
Rlml,0.27551445180309425,
Pyrd,0.2976430679018165,
Pp_2094,0.48134547087379953,
Nasa,,
Pp_2091,,
Oprf,0.1989011040079515,
Cmpx,0.36821525900318264,
Cmax,0.41598088195363864,
Pp_2084,0.6420829243948327,
Ppsa,0.5431227172363864,
Pp_2081,0.24058456384951726,
Pp_2080,-0.15879239659072222,
Lysa-1,,
Pp_2059,-0.3906208182687313,
Pp_2053,0.18479886246508404,
Pp_2052,0.23793217299226677,
Atob,0.2833333333333333,
Pp_2036,0.27524094128159016,
Pp_2032,0.4839226526123735,
Sbcd,0.31520471624540625,
Sbcc,0.47746074653968434,
Pp_2021,0.021015794050150385,
Pp_2019,,
Pp_2018,,
Pepn,0.4235909748918103,
Pp_2016,-0.02029293736041616,
Pp_2013,0.13001694038629405,
Nadk,0.13385916390803973,
Fadh,0.21964513196240587,
Pp_2007,0.7388696841537091,
Pp_2006,0.6544235722295251,
Pp_2005,,
Metz,0.18594372975650814,
Purf,0.026239771733829777,
Pp_1998,0.07291922631369298,
Folc,-0.09992727567673765,
Accd,0.3748754252384006,
Pp_1993,-0.12083714082025693,
Pp_1992,0.11658761919770859,
Asd,0.14625063191061813,
Leub,0.5887889495170723,
Pp_1987,0.2745401605994333,
Leud,0.01557442009367654,
Leuc,0.2934041842371686,
Pp_1983,0.3511945585720323,
Ibpa,-0.22806572520109583,
Pp_1980,-0.08872691281087582,
Gltx,0.4561701046285872,
Pp_1976,-1.0,
Uvrb,0.41414211924472527,
Tyrb-1,0.027885494035443905,
Pp_1971,0.11309466026418324,
Pp_1970,0.07946336429308565,
Pp_1968,0.09257062554958675,
Pp_1967,0.03793899690723216,
Pp_1964,,
Pp_1959,0.597449477507871,
Pp_1941,,
Pp_1918,-0.028044471375436347,
Fabf,-0.3344811170277205,
Acpp,0.14718962696499888,
Fabg,0.3716753045798503,
Fabd,0.3094160244818427,
Plsx,-0.4642857142857142,
Rpmf,-0.5092957038325836,
Pp_1910,-0.03968046583301556,
Maf-2,0.023443109834596826,
Pp_1908,0.5230143635710099,
Rne,0.37303815415051933,
Murb,0.2483769729290381,
Kdsb,0.5415969834933761,
Pp_1901,0.16452627084096622,
Pp_1899,0.1258741258741259,
Pp_1898,-0.32301033543896207,
Pp_1895,0.24587407716563145,
Pp_1894,0.20609439896306458,
Pp_1893,0.11154197614177562,
Pp_1892,,
Pp_1878,0.3,
Pp_1876,0.32151913988268865,
Pp_1874,-0.08544057123600411,
Pp_1872,-0.020914120526582928,
Htpx,0.3122120262083728,
Tpm,,
Dead,-0.1652775912668475,
Pp_1867,,
Pp_1866,0.14373096053739484,
Ohr,0.48886116599676954,
Efp,0.2707068847207067,
Pp_1845,0.3285794346138267,
Pp_1843,-0.11117019716472498,
Pp_1842,0.29604951039202787,
Pp_1838,0.46477828749243816,
Pp_1832,0.1590649211938408,
Aroc,0.4539965703133037,
Prmb,0.3419684622715659,
Pp_1826,-0.13608347755306235,
Fole1,0.08977416083667203,
Pp_1821,-0.04137447232565219,
Pp_1819,-0.32121212121212117,
Pp_1816,0.09792021331057162,
Pyrf,0.07158566411543066,
Kdsa2,-0.10144377664069476,
Pp_1806,0.2964285714285714,
Wbpm,-0.32178069365797646,
Wbpy,0.5932905254699709,
Rmd,0.3662148374228143,
Gmd,0.06140784732169202,
Pp_1795,0.07977816636273198,
Pp_1794,0.2937062937062937,
Pp_1793,,
Pp_1792,0.3245422835106818,
Pp_1791,0.01637862250860548,
Pp_1790,,
Pp_1789,-0.18720787274912895,
Pp_1788,,
Pp_1787,0.39053320863914903,
Pp_1786,0.504806974306783,
Rmlb,0.12935770844219813,
Rmld,0.0743613174278504,
Rmla,0.06661534686244933,
Rmlc,0.3472553157187233,
Pp_1780,0.48535897043338017,
Pp_1779,0.10819598596566274,
Xana,-0.03563146460084499,
Pp_1776,0.49411305434229613,
Pp_1775,,
Rpsa,-0.7454309451710105,
Cmk,0.36345043717088477,
Pp_1770,-0.07668510859747074,
Phea,0.4065080536066819,
Serc,0.17385932856339026,
Gyra,0.23954305787140812,
Mtna,0.007452472558641719,
Ubig,0.2760676803083743,
Pp_1764,0.11903827554466352,
Pp_1763,0.20759201115274906,
Pp_1761,-0.21666666666666667,
Pp_1759,-0.2571428571428572,
Pp_1758,0.19090909090909092,
Bola,0.20909090909090913,
Pp_1756,-0.12854153617293718,
Fumc,0.35052365463494584,
Pp_1752,0.6564485765359674,
Asnb,-0.35909242322980395,
Pp_1743,-0.12148336383907844,
Pp_1741,0.05212530435911387,
Pp_1738,-0.24944829318363418,
Minc,-0.10425245070411053,
Mind,0.3656918797981088,
Mine,0.15479264908667076,
Apeb,0.3389900409846441,
Pp_1726,0.6479953012525583,
Pp_1721,0.13623491938079216,
Pp_1720,0.6589282466089686,
Prc,-0.008902545528813635,
Fklb-2,0.04415203222278618,
Nirb,,
Rdgc,0.23476605937627953,
Pp_1695,0.17354533551762602,
Pp_1686,0.0919900449082433,
Cobo,,
Pp_1668,0.15,
Pp_1666,0.5059611990083426,
Purm,-0.27070875805344996,
Pp_1663,0.3010837007129124,
Pp_1661,-0.42857142857142855,
Pp_1659,0.9999999999999999,
Pp_1658,-0.3731173053526291,
Pp_1657,0.11666666666666665,
Rela,0.4872421381734696,
Rlmd,0.32473467512505966,
Cysm,0.18806008328778126,
Gacs,0.4009282229160864,
Pp_1646,0.4993171436921926,
Arsc-1,,
Wrba,-0.24436264363856575,
Ttca,-0.22983150497381227,
Fpr,0.11309117025485584,
Pp_1635,0.4032726159396251,
Pp_1633,0.2598059831246998,
Pp_1631,-0.18582268335172908,
Reca,-0.056384973904020065,
Pp_1628,0.5123986385250351,
Muts,0.13550230705270078,
Rpos,0.0553201071347871,
Nlpd,0.34921118116159094,
Pcm,0.3740590171730406,
Sure,-0.23539211873524948,
Trud,0.26253306825807937,
Ispf,-0.12476128516667186,
Pp_1617,-0.33333333333333326,
Pp_1616,-0.07909299098930686,
Eno,0.4254268409801342,
Kdsa1,-0.14719238375775365,
Pyrg,0.39412766584014036,
Acca,-0.07517403298500666,
Dnae,-0.1653123094183637,
Lpxb,-0.021766021631914698,
Lpxa,0.5014861418288985,
Fabz,0.14126661716422523,
Lpxd,0.13199221601076686,
Omph,0.08443107916287183,
Bama,0.28768302603947343,
Pp_1598,0.01655186584297766,
Dxr,0.057786897635420185,
Frr,-0.19602928491264482,
Pyrh,-0.48660904163914387,
Tsf,-0.28835414749472044,
Rpsb,-0.7240861918951301,
Map,-0.3579298255577569,
Glnd,0.09126878591588954,
Pp_1588,0.2525186404320754,
Pp_1549,0.05873271886873651,
Dapd,0.3116265601633409,
Pp_1528,,
Pp_1526,0.506146370929544,
Dape,0.23025169439736468,
Pp_1523,,
Cspa-1,-0.4545454545454546,
Plsb,0.27334442848510143,
Pp_1518,0.3508536655832098,
Pp_1517,0.20789288231148695,
Pp_1516,,
Rsmj,0.2520519449541257,
Pp_1510,0.4783157105448103,
Pp_1507,-0.09954796424766403,
Ppc,0.48410070399769806,
Pp_1504,-0.9999999999999999,
Pp_1502,-0.5860353916656069,
Pp_1500,,
Pp_1499,0.29474204619968186,
Pp_1498,0.3829725770947403,
Lyss,0.11913974746806404,
Pp_1494,0.3689392257724483,
Cheb3,,
Pp_1488,0.5023971392415767,
Pp_1487,,
Pp_1486,-0.05281275605150565,
Pp_1484,,
Pp_1481,0.031882445980185706,
Pp_1478,0.39621182282872464,
Pp_1476,0.16239442561812575,
Pp_1475,0.3403995876588569,
Thrc,-0.14273015836984065,
Hom,0.39880818769899473,
Dsbc,,
Rpls,-0.5125494585343777,
Rimm,0.1905586607429593,
Rpsp,-0.6663430517522989,
Ffh,-0.1916349146303123,
Pp_1459,0.09831019333408449,
Purt,0.3152336623603488,
Pp_1453,0.7,
Gcd,0.42924716929146767,
Lon-1,0.2796295374109792,
Cmoa,0.156637875131361,
Pdxj,0.3689819204283322,
Era,-0.11010311590126608,
Rnc,-0.07449124129843653,
Lepb,0.4506450892845482,
Lepa,0.23885460808828662,
Algy,0.1084435879156152,
Algn,0.1537064230966862,
Algt,0.11998654965682813,
Nadb,0.12257429344723138,
Pp_1424,0.08391608391608392,
Pp_1423,0.2678741799022252,
Pp_1418,0.02544862027721858,
Pp_1412,0.4436836173969751,
Pp_1406,0.2364787320235837,
Bglx,0.016654346898560962,
Dctd,,
Pp_1400,0.005148980027659056,
Pp_1399,0.02947072650483479,
Pp_1398,0.14490669211255236,
Pp_1395,,
Pp_1392,0.3094828816682271,
Pp_1389,0.3267720761835862,
Ttgr,,
Ttga,0.2350446185074405,
Ttgb,0.2580402883819193,
Ttgc,0.11767386572901521,
Pcac,,
Pcad,-0.21596477046629226,
Pcab,0.26206913465208526,
Pcat,-0.7454545454545454,
Pcaf,-0.19999999999999998,
Pcar,-0.1332861639172207,
Pp_1373,0.1865743086173967,
Pp_1372,0.17251638647668072,
Pp_1371,0.1084435879156152,
Puru-2,0.10224681146329433,
Pp_1366,0.4724076845133522,
Sbcb,0.10094543568576247,
Pp_1363,-0.14285714285714288,
Pyka,-0.03669624677311759,
Grol,0.00464758233924065,
Gros,0.09295164678481302,
Pp_1358,0.508861079887594,
Ampg,0.2505808603634691,
Pp_1353,-0.09669371715261196,
Pp_1350,,
Pp_1349,0.1556100741669289,
Pp_1348,0.39552093051225506,
Pp_1347,0.17577817603996695,
Seca,0.5281885086076942,
Lpxc,0.1836503021456606,
Ftsa,0.07819712369932577,
Ddlb,0.06541812483157583,
Murc,-0.004086868388597377,
Murg,0.4780058908277973,
Murd,0.4610284234957867,
Murf,0.19953093647571796,
Mure,0.4410462210596473,
Ftsi,1.0,
Rsmh,-0.18908693779024469,
Rsmi,0.1720732302184603,
Pp_1325,0.6476771642991769,
Gmha,0.21733444575339814,
Pp_1322,-0.11621513272744464,
Sspa,0.16784985304917047,
Petc,0.5403575531489238,
Petb,0.5707537710843631,
Peta,0.46365125893850717,
Rpsi,-0.572667516262385,
Rplm,-0.5202877277633001,
Pp_1314,0.2649121933367171,
Zape,-0.24194193360895339,
Trps,0.5704771219524128,
Pp_1309,0.3759966148851984,
Cysnc,0.18239704254046807,
Cysd,-0.03003551771975094,
Pp_1302,-0.02710645219169521,
Algw,-0.08679872314504566,
Aapp,0.1835795024000057,
Aapm,-0.03451659238094639,
Aapq,0.06153876902774091,
Aapj,0.08520567621941194,
Estb,-0.13768096550528408,
Rhlb,-0.08451073379834341,
Pp_1291,-0.16306518529714284,
Pp_1289,-0.19999999999999998,
Pp_1274,0.40537291857483143,
Pp_1272,-0.20341003945393984,
Pp_1262,0.20928757996860048,
Pp_1261,0.03408227048776478,
Xena,,
Mqo2,0.6145688896523337,
Pp_1246,-0.048999551356142354,
Pp_1245,0.6,
Purc,0.1820275276568743,
Pp_1238,0.4541169319420535,
Pp_1236,0.018420442814691285,
Pp_1235,-0.23608861785272295,
Pp_1232,0.011558463697769337,
Pp_1230,0.5352900920772555,
Quec,,
Tola,0.1666666666666667,
Tolq,-0.13187278775421035,
Pp_1218,0.709090909090909,
Ruvb,0.24594827930852378,
Ruva,0.284680461857575,
Pp_1214,0.11193814262884051,
Asps,0.5778571162942007,
Pp_1210,0.036406061657385094,
Pp_1209,-0.060815533913348686,
Pp_1207,-0.10884148884713907,
Oprd,0.38470995380695017,
Pros,0.31449837925864765,
Pp_1202,0.2915940577746835,
Pp_1201,0.061170038208645854,
Rimo,0.281603590145731,
Pp_1191,0.2678318809407318,
Pp_1190,-0.08470398751710692,
Dcta,-0.171173323115003,
Phoq,-0.36897278884673673,
Phop,-0.44881251776689013,
Oprh,-0.5192751914156073,
Pp_1184,0.5467138841274581,
Nrda,-0.26628019944855424,
Nrdb,-0.1337052166244275,
Pp_1162,0.06667723077586915,
Pp_1152,-0.5273599014036483,
Pp_1146,0.7296720919525977,
Rapa,0.316823441592761,
Pp_1143,0.2999522203315005,
Brac,0.012393552904641737,
Braf,0.10972601333783247,
Brag,-0.2528305908751445,
Pp_1134,0.027664662266414224,
Pp_1131,-0.08365648210633171,
Pdxh,0.2854836506600158,
Pp_1128,,
Estc,-0.0008121849169356219,
Pp_1126,0.4457384973178837,
Pp_1125,0.13768182337111806,
Pp_1122,-0.3007258389427206,
Pp_1121,0.383962962375604,
Pp_1120,0.0003852084696008535,
Pp_1113,0.20020072859853796,
Pp_1111,0.14189371530000733,
Quip,0.06240732361357132,
Pp_1104,-0.1618106873825399,
Dcd,0.2517440877409623,
Pp_1099,0.11231657319831573,
Pp_1098,-0.0924284371444807,
Metg,0.08447981338679143,
Pp_1087,0.20088676804718206,
Rnt,-0.010220585770950062,
Pp_1084,0.05886937629704825,
Bfr,0.09759922912405365,
Pp_1081,0.3872985282700542,
Argf,0.1663093292751581,
Pp_1078,0.2783632905851921,
Pp_1077,,
Glpk,0.13555309096264664,
Glpr,0.3925879360112749,
Glpd,0.05331888518969324,
Pp_1071,0.09450084089789323,
Pp_1070,0.16808756126920354,
Pp_1069,-0.1363290819510591,
Pp_1068,0.20449362292658865,
Pp_1066,0.1960271493735254,
Metr-1,0.12155182529945802,
Pp_1062,-0.08238180397072707,
Pp_1060,0.38032081967559467,
Pp_1058,-0.1578570509515827,
Pp_1057,0.2395647565264406,
Pp_1056,0.21113021649512545,
Purl,0.4717248547284603,
Mltf,-0.39999999999999997,
Cuma,0.3528817429143037,
Guaa,-0.13543774233379682,
Guab,0.4864375417602705,
Xsea,0.1327661867764006,
Pp_1026,0.033961307964305194,
Leua,-0.11258448786646454,
Eda,0.507436196811847,
Pgl,0.3242308111926934,
Zwf-1,0.030209285205064232,
Hexr,0.27705196090539014,
Oprb-1,0.030209285205064232,
Pp_1018,0.04647582339240651,
Pp_1016,-0.14949723191224093,
Pp_1015,0.13942747017721954,
Pp_1014,-0.0276783961152168,
Pp_1013,-0.09057907647204566,
Gltr-2,0.10790359500754569,
Glk,0.2418884704658791,
Edd,0.1398780092683374,
Gap-1,0.1897762788523266,
Pp_1006,-0.48571428571428577,
Arca,0.5295031198602261,
Arcb,0.4234317416086394,
Arcc,0.5649151571795548,
Pp_0998,-0.07736328933843538,
Gcvp1,-0.22847874391917583,
Sda-2,-0.7142857142857143,
Gcvt-1,0.12238633493333714,
Pp_0985,0.07126292920168999,
Pp_0983,0.16363636363636366,
Pp_0982,0.4777415039131887,
Pepa,0.6642411724144424,
Vals,-0.46939583379549216,
Hupn,-0.2523786654945443,
Pp_0973,0.043090446531109966,
Pp_0971,0.28611767365122853,
Hisc,0.31202690308534936,
Hisg,0.45570926477376306,
Mura,0.06976056969038007,
Ttg2e,,
Ttg2d,0.1936276723358782,
Ttg2c,0.1804811141738453,
Ttg2b,0.08198551653709923,
Ttg2a,0.1936492641350271,
Pp_0957,0.030769384513870453,
Pp_0956,0.12239146640507657,
Lptc,0.023529292431435856,
Lpta,0.314592045895807,
Pp_0953,0.18545930391921914,
Ptsn,0.25406349424477337,
Pp_0949,0.4138675039502932,
Fumc-1,0.38656827113536824,
Pmba,0.1300556573626186,
Pp_0941,-0.3385936533347133,
Tldd,-0.013099279206739823,
Pp_0939,0.0684852975070825,
Pp_0938,-0.08448738436095167,
Cafa,0.10715247347160516,
Maf-1,0.3408225752150074,
Mrec,-0.1523665737560595,
Mreb,-0.11300224106819541,
Gata,0.4053550173032499,
Gatb,0.07446357154215273,
Arop,,
Pp_0925,,
Xenb,0.05824150125023746,
Pp_0919,0.14723729420945197,
Sodb,0.6015093471765024,
Pp_0914,0.42355543567626935,
Pp_0913,0.5905672215895812,
Pp_0909,0.5589488136065841,
Colr,0.16852452765286957,
Pp_0897,0.4400350897115118,
Pp_0893,-0.24891019038139808,
Pp_0891,0.24916072391969296,
Pp_0888,0.20914120526582927,
Pp_0887,,
Pp_0886,0.25819942962899634,
Pp_0885,0.2139806968704324,
Pp_0884,,
Pp_0883,-0.12085588453199458,
Dppa,-0.2,
Dppd,0.2071228416665525,
Prfc,0.07842451451541775,
Pp_0871,,
Pp_0870,-0.11810075119094922,
Pp_0869,0.12930441858019195,
Pp_0868,0.060418570410128464,
Pp_0864,0.1742843377215244,
Pp_0861,,
Pp_0860,,
Pp_0859,0.019598880204452992,
Pp_0858,0.10551519983801684,
Der,0.1499809829795744,
Bamb,0.5094912428311238,
Pp_0855,0.052908509517517424,
Hiss,0.2599450564442793,
Ispg,0.4040244827224008,
Pp_0852,0.01662388571851399,
Rlmn,,
Ndk,-0.2025334961969924,
Hsca,0.3225565200534694,
Isca,,
Iscu,-0.37313744078590827,
Iscs,-0.4336207983988372,
Pp_0841,0.1328671328671329,
Cyse,0.12151322255525937,
Trmj,0.13195688013274606,
Suhb,-0.10168965296527081,
Pp_0837,0.15337021719494148,
Secf,0.18666518107666014,
Secd,0.6498469519489741,
Yajc,0.21480429399805748,
Tgt,-0.08423199930443442,
Quea,-0.04970132903579117,
Pp_0824,-0.08520567621941194,
Selu,-0.29202112173856,
Pp_0817,0.0821072879932515,
Cyob,-0.501234662104251,
Cyoa,-0.614276557529885,
Chev-1,,
Pp_0799,0.12722322194016414,
Pp_0797,-0.00818779570327082,
Frua,-0.03511542711306825,
Fruk,-0.2859860711719808,
Frub,0.3081749445840176,
Frur,-0.1027051145189009,
Pp_0790,0.3328671987948947,
Ampd,-0.2885323192998932,
Nadc,0.10912810399246595,
Trxb,-0.18384653375050952,
Pp_0779,,
Pp_0777,0.26810349064893535,
Slyd,-0.2109250902201016,
Pta,0.15755857171306417,
Pp_0773,0.135554484894519,
Pp_0772,-0.020928846818785398,
Pp_0769,-0.04876804743629511,
Pp_0768,0.37009156527241366,
Pp_0766,0.6012359783270637,
Pp_0765,0.6258876392106429,
Pp_0763,0.2843897070769495,
Hpra,0.3488147993223252,
Rsmc,0.05311874288559354,
Pp_0759,-0.05208016877510627,
